Accession evaluated for FLWRDATE1
,
accession_id,accession_prefix,accession_number,accession_surfix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,,
"1087055","PI","633099","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","Triesta","Brassica juncea","United States","COLLECTED","","","","","","","","","","","PI","633099","92ncao01",
"1193209","PI","250131","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","250131","60ncpo01",
"1253520","PI","340183","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","I.B. 167","Brassica rapa","India","DONATED","","","","","","","","","","","PI","340183","92ncai01",
"1321368","PI","426266","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","K-888 L.N. SARSON","Brassica rapa","Pakistan","COLLECTED","","","","","","","","","","","PI","426266","78ncpo01",
"1321421","PI","426319","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","K-197","Brassica juncea","Pakistan","COLLECTED","","","","","","","","","","","PI","426319","78ncpo01",
"1444218","PI","549282","","114","FLWRDATE1","BRASSICA.OBS.AMES.1996.P","BARD-1","Brassica juncea","Pakistan","DEVELOPED","","","","","","","","","","","PI","549282","91ncfo01",
"1156148","PI","180417","","115","FLWRDATE1","BRASSICA.OBS.AMES.1995.P","","Brassica juncea","India","COLLECTED","","","","","","","","","","","PI","180417","61ncai01",
"1522418","PI","633144","","115","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","CR 1201/90","Brassica nigra","Germany","DONATED","","","","","","","","","","","PI","633144","96ncao01",
"1523639","G","32371","","115","FLWRDATE1","BRASSICA.OBS.AMES.1997.P","BRA 119/80","Brassica rapa subsp. chinensis","China","COLLECTED","","","","","","","","","","","Ames","23084","96ncao01",
"1594255","Ames","25990","","115","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Rapa-Early-Group 2","Brassica rapa subsp. dichotoma","United States","DEVELOPED","","","","","","","","","","","Ames","25990","00ncab01",
"1594258","Ames","25993","","115","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Rapa-Early-Group 5","Brassica rapa subsp. dichotoma","United States","DEVELOPED","","","","","","","","","","","Ames","25993","00ncab01",
"1086530","PI","633119","","116","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Colt","Brassica napus","United States","DONATED","","","","","","","","","","","PI","633119","93ncao01",
"1594259","Ames","25994","","116","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","Rapa-Mid-Group 1","Brassica rapa subsp. dichotoma","United States","DEVELOPED","","","","","","","","","","","Ames","25994","00ncab01",
"1086274","PI","649209","","117","FLWRDATE1","BRASSICA.INC.AMES.2006","137-6359-83","Brassica repanda subsp. cadevallii","Spain","COLLECTED","","","","","","","","","","","PI","649209","05ncaim1",
"1086275","PI","649210","","117","FLWRDATE1","BRASSICA.INC.AMES.2006","138-5840-81","Brassica repanda subsp. cantabrica","Spain","COLLECTED","","","","","","","","","","","PI","649210","05ncaim1",
"1150946","PI","173871","","117","FLWRDATE1","BRASSICA.OBS.AMES.2000.P","","Brassica rapa","India","COLLECTED","","","","","","","","","","","PI","173871","88ncai01",
"1522414","PI","633139","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","CR 1029/86","Brassica napus subsp. napus","Germany","DONATED","","","","","","","","","","","PI","633139","96ncao01",
"1523647","PI","632743","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","BRA 1167/93","Brassica napus subsp. rapifera","Italy","COLLECTED","38.00000000","13.28333333","","","","","","","","","Ames","23092","96ncao01",
"1523656","PI","633169","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","BRA 1286/89","Brassica rapa subsp. oleifera","Cuba","COLLECTED","","","","","","","","","","","PI","633169","96ncao01",
"1555944","PI","603019","","117","FLWRDATE1","BRASSICA.OBS.AMES.1999.P","Ames 24528","Brassica nigra","Ethiopia","COLLECTED","","","","","","","","","","","PI","603019","86ncai52",
